wbic,Longitude,Latitude
2110000,-91.5758,45.573878
2110100,-91.576681,45.576111
2110200,-91.580551,45.575818
2111500,-91.451761,45.560585
2111700,-91.452326,45.578385
2112800,-91.578796,45.654111
2113000,-91.543417,45.668755
2113300,-91.496239,45.711643
2113500,-91.503187,45.686948
2114300,-91.46438,45.702222
2114600,-91.452336,45.717318
2115400,-91.510725,45.724595
2115900,-91.488737,45.744262
2116100,-91.500368,45.745364
2117600,-91.8344,44.71802
2119200,-91.697096,44.716567
2120700,-91.642597,44.761771
2121000,-91.649945,44.819013
2123500,-91.577633,44.751783
2123700,-91.555696,44.779937
2123800,-91.553828,44.772879
2125400,-91.521804,44.808344
2128100,-91.423123,44.81516
2130100,-91.281921,44.766603
2130800,-91.11247,44.73975
2131000,-91.145744,44.71851
2131750,-91.116191,44.611859
2133200,-91.105538,44.76209
2134100,-91.021942,44.941241
2135400,-90.987025,44.686085
2135600,-91.015987,1
2136200,-90.950092,44.607709
2137400,-90.916266,44.688347
2137700,-90.917095,44.664484
2138200,-90.886412,44.718637
2138400,-90.882794,44.709781
2139000,-90.841705,44.728254
2139300,-90.850003,44.715137
2139800,-90.797403,44.746841
2140500,-90.809804,44.674477
2142200,-90.84433,44.628214
2143300,-90.793396,44.761987
2143900,-90.757335,44.791174
2147200,-90.943435,44.964842
2147700,-90.852035,45.044261
2149200,-90.824263,45.049449
2149400,-90.768131,45.07189
2149600,-90.695287,45.102722
2149700,-90.691444,45.103215
2149900,-91.496881,44.836161
2150200,-91.443838,44.880456
2151000,-91.399985,44.962021
2151200,-91.423659,44.991727
2152100,-91.504274,45.110058
2152800,-91.318165,44.970012
2156500,-91.007276,45.090954
2156700,-90.970039,45.065595
2157000,-90.942108,45.070664
2157200,-90.865791,45.053313
2157500,-90.830665,45.096981
2157600,-90.822588,45.09806
2157900,-91.078695,45.078734
2158100,-90.981399,45.182544
2158900,-90.843789,45.214998
2159100,-90.848139,45.216014
2159800,-90.913197,45.139011
2160700,-90.726041,45.227535
2161200,-90.613184,45.230272
2161300,-90.613274,45.232786
2161600,-90.616373,45.212797
2161700,-90.624334,45.209418
2162200,-90.629021,45.192465
2162400,-90.624902,45.195604
2162500,-90.629936,45.207643
2162600,-90.626587,45.206765
2163100,-90.636981,45.174996
2163300,-90.632607,45.155212
2163400,-90.619413,45.180976
2163800,-90.65485,45.131647
2164900,-90.539458,45.250165
2165000,-90.536208,45.240903
2165100,-90.555662,45.247538
2165400,-90.577228,45.211253
2165600,-90.582791,45.213507
2165700,-90.588457,45.20429
2166000,-90.612452,45.198751
2166100,-90.620383,45.203588
2166200,-90.590911,45.221288
2166600,-90.560905,45.290319
2168000,-90.448106,45.244087
2168200,-90.455248,45.238682
2168500,-90.477169,45.229984
2168600,-90.476173,45.219161
2168800,-91.337713,45.073311
2169100,-91.456909,45.235918
2169200,-91.450684,45.254071
2169800,-91.353542,45.152896
2169900,-91.353609,45.155714
2170000,-91.352108,45.165592
2170200,1,45.165182
2170300,-91.345999,45.16971
2170400,-91.346685,45.13642
2170800,-91.337869,45.134503
2170900,-91.334313,45.134551
2171000,-91.338219,45.117802
2171200,-91.391092,45.154569
2171400,-91.35876,45.164169
2171500,-91.361971,45.164463
2171600,-91.372276,45.188707
2171800,-91.379857,45.184011
2172200,-91.370378,45.205793
2172600,-91.370264,45.213386
2172800,-91.358695,45.195827
2173000,-91.356367,45.202359
2173300,-91.357243,45.209547
2173400,-91.362004,45.207007
2173700,-91.295546,45.045233
2173900,-91.302367,45.056532
2174300,-91.282556,45.06473
2174400,-91.294327,45.061984
2174700,-91.254265,45.0692
2175400,-91.239417,45.137668
2175600,-91.231703,45.117249
2175700,-91.291987,45.101077
2175800,-91.299396,45.091815
2176200,-91.213387,45.201986
2176500,-91.250721,45.208786
2177000,-91.268206,45.203974
2177100,-91.270173,45.206615
2177300,-91.247989,45.212473
2177400,-91.246991,45.227198
2177600,-91.250167,45.228683
2177700,-91.242569,45.232304
2178100,-91.304719,45.153105
2178200,-91.313994,45.151518
2178300,-91.319322,45.150031
2178400,-91.320662,45.163998
2178900,-91.323814,45.174258
2179300,-91.314536,45.17579
2179500,-91.30986,45.176112
2179600,-91.307299,45.175671
2179700,-91.305624,45.173327
2180100,-91.319995,45.180907
2180300,-91.326408,45.179802
2180500,-91.304745,45.193978
2180900,-91.322856,45.187158
2181400,-91.166901,45.180546
2181800,-91.116769,45.228673
2182200,-91.033795,45.211242
2182600,-90.879946,45.281728
2182800,-90.858341,45.290923
2183100,-90.854221,45.287515
2183500,-90.86886,45.23026
2183800,-90.843466,45.229843
2184100,-90.810287,45.238641
2184400,-91.179918,45.173375
2184600,-91.1716,45.181472
2184900,-91.104357,45.279895
2185100,-91.139619,45.231295
2185700,-91.223941,45.241018
2185800,-91.23092,45.236054
2186100,-91.233351,45.254996
2186200,-91.227104,45.26094
2186355,-91.214042,45.221068
2186360,-91.214108,45.223804
2186500,-91.223133,45.215643
2189200,-90.852101,45.298119
2189400,-90.840655,45.293376
2189700,-90.780803,45.317185
2191400,-90.617342,45.394975
2191700,-90.614404,45.363088
2192000,-90.608276,45.407368
2193100,-90.442678,45.33588
2193300,-90.434026,45.305118
2193700,-90.427557,45.269657
2193900,-90.437746,45.273446
2194100,-90.43235,1
2194200,-90.437218,45.266046
2194500,-90.443545,45.289162
2194600,-90.442328,45.283754
2194800,-90.38492,45.280179
2195000,-90.401236,45.247958
2195300,-90.367136,45.248934
2195400,-90.372355,45.2477
2195600,-90.368749,45.24445
2195700,-90.368777,45.266365
2195900,-90.353496,45.271872
2196100,-90.341932,45.26688
2196500,-90.365478,45.290585
2197500,-90.349818,45.29235
2197600,-90.329282,45.298997
2197800,-90.327954,45.288942
2198400,-90.363527,45.330116
2198700,-90.34018,45.348624
2199200,-90.313768,45.327272
2199600,-90.322734,45.31031
2199800,-90.325615,45.310926
2200000,-90.323586,45.314463
2200200,-90.330338,45.312403
2200400,-90.314671,45.300999
2200500,-90.316758,45.294157
2200800,-90.28632,45.343048
2201000,-90.257997,45.330608
2201100,-90.256335,45.328587
2201400,-90.25569,45.338741
2202100,-90.210409,45.437232
2202500,-90.197183,45.437257
2202600,-90.19267,45.447573
2203200,-90.226445,45.432032
2203700,-90.217878,45.403328
2204000,-90.20088,45.367256
2204100,-90.193657,45.362483
2205000,-90.383986,45.485145
2205200,-90.377081,45.490766
2205600,-90.290023,45.442451
2205900,-90.239003,45.450542
2206000,-90.246642,45.440034
2206200,-90.206515,45.445629
2206300,-90.193628,45.453965
2206700,-90.309316,45.485835
2207200,-90.255693,45.467208
2207500,-90.207946,45.492068
2207700,-90.185641,45.469225
2207900,-90.196876,45.484961
2208600,-90.205652,45.535928
2208700,-90.224487,45.544118
2209000,-90.198607,45.526787
2209200,-90.211434,45.509316
2209550,-90.139187,45.534301
2210900,-90.311323,45.588372
2211300,-90.285191,45.550291
2211800,-90.202058,45.604777
2212300,-90.188059,45.626069
2212600,-90.154269,45.567691
2213600,-90.557449,45.516923
2214400,-90.5206,45.452819
2214900,-90.555882,45.458945
2216000,-90.459338,45.585344
2216200,-90.464551,45.592141
2216400,-90.463895,45.599967
2216600,-90.467482,45.58014
2217000,-90.35209,45.618831
2218800,-90.708656,45.518915
2219900,-90.790075,45.521782
2220100,-90.760025,45.559284
2220300,-90.733056,45.546112
2220500,-90.731162,45.535
2220600,-90.740819,45.536695
2222000,-91.137756,45.322399
2222700,-91.123417,45.356202
2222800,-91.125231,45.358924
2224400,-90.875407,45.532603
2225400,-91.225259,45.317249
2225700,-91.238385,45.333012
2226800,-91.21285,45.378862
2226850,-91.210251,45.379522
2227500,-91.189625,45.417581
2228100,-91.126237,45.469923
2228300,-91.098968,45.489478
2228700,-91.080495,45.47898
2229200,-91.008509,45.510299
2230100,-90.951829,45.571198
2232200,-90.691382,45.608211
2232400,-90.716788,45.63736
2233200,-90.684747,45.595585
2233900,-90.731678,45.675944
2234500,-90.662394,45.75028
2234600,-90.660445,45.764443
2234900,-90.670572,45.776987
2235200,-90.643146,45.786397
2235300,-90.629936,45.802059
2235800,-90.674737,45.674823
2236200,-90.638155,45.68923
2236800,-90.564045,45.702843
2237200,-90.539116,45.66731
2237300,-90.500567,45.603634
2237500,-90.506129,45.740535
2238000,-90.502052,45.714689
2238100,-90.504513,45.700078
2238900,-90.439754,45.741526
2239100,-90.411071,45.722382
2239300,-90.434281,45.690882
2239400,-90.454876,45.668592
2240000,-90.404182,45.696967
2240100,-90.388585,45.694135
2241500,-90.305702,45.658834
2242100,-90.190235,45.658732
2242500,-90.371669,45.753812
2242900,-90.350451,45.786185
2243200,-90.340748,45.804022
2243400,-90.324358,45.819344
2243500,-90.315672,45.830744
2243700,-90.359661,45.718835
2243800,-90.347812,45.728283
2244200,-90.334046,45.736275
2244400,-90.338866,45.72944
2244600,-90.303634,45.773106
2244900,-90.309821,45.708766
2245100,-90.266292,45.735637
2246100,-90.212752,45.785834
2246500,-90.210044,45.799737
2246600,-90.198195,45.814633
2249000,-90.548025,45.751144
2251200,-90.460161,45.80724
2251400,-90.465143,45.798431
2251700,-90.486126,45.835312
2252200,-90.385247,45.840601
2252500,-90.386036,45.850136
2253100,-90.368532,45.844127
2253400,-90.335286,45.863385
2254800,-90.269065,45.841357
2255300,-90.252269,45.831457
2256300,-90.36084,45.866714
2256400,-90.356642,45.883323
2256600,-90.364911,45.96173
2256800,-90.337433,45.958021
2257000,-90.355227,45.964202
2257200,-90.327591,45.980691
2257600,-90.330072,45.915433
2258400,-90.228129,45.95913
2259400,-90.298105,45.981596
2259900,-90.286538,45.998781
2260100,-90.265694,46.00983
2260200,-90.257937,46.021861
2260400,-90.244461,46.043613
2260900,-90.215255,45.95131
2261700,-90.190654,45.94906
2261900,-90.202059,45.949593
2262600,-90.20151,45.868142
2263400,-90.163616,45.857404
2264000,-90.108303,45.964518
2264200,-90.073704,45.95618
2264700,-90.107135,45.980657
2265000,-90.091608,45.999618
2265100,-90.067952,46.00502
2265600,-90.062637,46.016216
2265900,-90.131774,45.978629
2266100,-90.138943,45.973738
2266400,-90.1021,46.007239
2266800,-90.106817,46.021328
2266900,-90.111371,46.028779
2267000,-90.13034,46.010907
2267100,-90.130907,46.017123
2267200,-90.122798,46.024545
2267400,-90.130134,46.024505
2267500,-90.134851,46.030452
2267800,-90.068658,45.92755
2268100,-90.087579,45.907973
2268200,-90.091346,45.915478
2268300,-90.067023,45.89985
2268500,-90.048079,45.908225
2268600,-90.033413,45.93243
2269000,-90.05259,45.944346
2269400,-90.03466,45.96832
2269600,-90.010345,45.966853
2269900,-89.99466,45.961652
2270000,-89.98767,45.975872
2270200,-89.975771,45.986591
2270600,-90.034638,45.989492
2270700,-90.063888,45.983913
2271000,-90.078767,45.982014
2271100,-90.082096,45.977242
2271600,-89.994542,45.883502
2271800,-90.023197,45.890682
2272000,-89.978521,45.88843
2272400,-89.949316,45.874865
2272555,-89.960032,45.890961
2272600,-89.937032,45.894436
2272700,-89.972582,45.829959
2272800,-89.985472,45.826041
2273200,-90.084968,45.879485
2273400,-90.105813,45.886913
2275100,-90.735994,45.751468
2275200,-90.726965,45.763277
2275300,-90.715821,45.774992
2275900,-90.82604,45.707557
2276600,-90.718883,45.790141
2276900,-90.734187,45.813708
2277200,-90.701063,45.816184
2277400,-90.700207,45.79639
2277600,-90.689543,45.812216
2277800,-90.676447,45.817619
2279100,-90.666756,45.923136
2279400,-90.655598,45.937256
2279600,-90.63778,45.9333
2279800,-90.609172,45.939915
2280200,-90.661132,45.95378
2281400,-90.674606,45.874989
2281900,-90.663459,45.83277
2282000,-90.665145,45.816579
2282200,-90.654594,45.816336
2283300,-90.518221,45.96899
2283600,-90.523227,45.929323
2283700,-90.528632,45.927539
2283800,-90.520802,45.943905
2284000,-90.508273,45.971689
2284600,-90.523262,46.011618
2285200,-90.482309,46.01388
2285700,-90.42188,46.056445
2285900,-90.432023,46.072463
2286400,-90.394749,46.106883
2286800,-90.620208,45.827566
2286900,-90.626463,45.820076
2287400,-90.561144,45.856767
2287900,-90.531849,45.90479
2288600,-90.508891,45.850334
2288900,-90.502071,45.891426
2289000,-90.494882,45.906191
2290100,-90.445028,45.923312
2290500,-90.413992,45.968799
2291500,-90.383116,46.038805
2291800,-90.32851,45.997097
2293100,-90.317081,46.11734
2293800,-90.287014,46.146858
2294500,-90.292105,46.232342
2294900,1,1
2295200,-90.154167,46.113779
2295400,-90.166205,46.1077
2295500,-90.177108,46.106489
2295800,-90.154551,46.056624
2296500,-90.160653,46.003052
2296700,-90.147201,45.99234
2296800,-90.145062,46.005389
2297000,-90.115129,46.116924
2297300,-90.183363,46.026781
2297600,-90.182,46.037005
2297800,-90.139768,46.039536
2298300,-90.170271,46.162062
2298500,-90.184968,46.159928
2298600,-90.190766,46.155135
2298800,-90.183792,46.148092
2299200,-90.215766,46.223209
2299300,-90.221857,46.232
2299600,-90.153549,46.176458
2299900,-90.126465,46.174666
2300200,-90.140235,46.223611
2300300,-90.106112,46.235823
2300600,-90.074091,46.185463
2300900,-90.08367,46.201482
2301300,-90.090191,46.198845
2301700,-90.090843,46.220011
2301800,-90.060737,46.181154
2302200,-90.054101,46.205644
2302300,-90.043305,46.215383
2302400,-90.043418,46.221693
2302900,-90.080077,46.252729
2303100,-90.079213,46.263992
2303200,-90.079035,46.270905
2303300,-90.084019,46.275313
2303500,-90.025542,46.262535
2303700,-90.016699,46.243355
2304300,-89.997392,46.258449
2304500,-89.990001,46.279955
2304600,-89.997636,46.286227
2304700,-89.996423,46.293772
2305200,-90.065039,46.259208
2305400,-90.01948,46.272262
2305900,-90.046477,46.27932
2306200,-90.045694,46.285336
2306300,-90.027907,46.213558
2306800,-90.036736,46.219324
2307200,-89.997768,46.239794
2307300,-89.968643,46.242971
2307600,-89.971716,46.283393
2307800,-89.975247,46.276119
2308000,-89.931379,46.279264
2308200,-89.913038,46.282823
2308600,-89.925551,46.268199
2308700,-89.918331,46.267295
2308800,-89.91472,46.261184
2309000,-89.972118,46.222869
2309100,-89.958523,46.224651
2309300,-89.953886,46.23615
2309400,-89.947014,46.236717
2309500,-89.93446,46.245126
2309600,-89.930911,46.249846
2309700,-89.953405,46.208066
2310000,-89.905593,46.23963
2310200,-89.895342,46.212348
2310400,-89.884313,46.2389
2310700,-89.853095,46.257797
2310800,-89.847192,46.24348
2310900,-89.857469,46.228739
2311100,-89.838796,46.217266
2311500,-89.86495,46.218042
2311700,-89.871736,46.258712
2312000,-89.883897,46.278047
2312100,-89.897605,46.28279
2312200,-89.899367,46.29114
2312500,-90.077515,46.112922
2312700,-90.068447,46.122717
2313100,-90.0892,46.154298
2313300,-90.088889,46.141262
2313600,-90.06672,46.160328
2313900,-90.095923,46.160086
2314000,-90.084056,46.165879
2314100,-90.049514,46.172683
2314300,-90.032207,46.172746
2314700,-90.029477,46.187896
2315100,-90.028048,46.198604
2316000,-89.975947,46.10189
2316100,-89.971387,46.105773
2316400,-89.957741,46.109549
2316600,-89.899189,46.101939
2316800,-89.88231,46.105485
2316900,-89.875608,46.106283
2317000,-89.869994,46.1085
2317500,-89.911014,46.057124
2317600,-89.90819,46.037295
2317700,-89.898853,46.02653
2317900,-89.91236,46.018056
2318000,-89.876885,46.033373
2318100,-89.865466,46.028354
2318500,-90.023799,46.028384
2318700,-90.035811,46.03144
2318800,-90.040853,46.018315
2319300,-89.957734,46.042067
2319700,-89.953612,46.011747
2319800,-89.949322,46.018013
2320000,-89.954382,46.001643
2320200,-89.942075,46.012217
2320500,-89.923026,45.965523
2320700,-89.957061,45.953754
2320800,-89.888049,45.992166
2321100,-89.836534,46.005035
2321300,-89.853313,46.022204
2321400,-89.850225,46.034938
2321600,-89.853019,46.064659
2321800,-89.806551,46.034669
2322000,-89.846896,45.998214
2322200,1,46.024739
2322300,-89.901166,45.959524
2322500,-89.886998,45.962186
2322800,-89.883096,45.937701
2323000,-89.839325,45.95027
2323200,-89.81412,45.954369
2323400,-89.802155,45.958676
2323600,-89.802685,45.985042
2323800,-89.829504,45.920269
2323900,-89.828651,45.915792
2324000,-89.897526,45.928604
2324200,-89.85945,45.925671
2324300,-89.855774,45.909734
2324900,-89.98656,46.126962
2325200,-89.982118,46.142022
2325500,-89.965773,46.164041
2325600,-89.969854,46.171664
2325700,-89.976355,46.172371
2325800,-89.981851,46.15743
2325900,-89.994274,46.160549
2326000,-89.991541,46.164085
2326100,-89.987505,46.171924
2326200,-89.9831,46.178184
2326300,-89.983516,46.182345
2326700,-89.918932,46.159358
2326900,-89.909331,46.166247
2327100,-89.917699,46.131199
2327200,-89.903803,46.137893
2327300,-89.889587,46.139119
2327500,-89.875156,46.140249
2327700,-89.883419,46.131962
2328200,-89.821415,46.184085
2328400,-89.829603,46.189121
2328600,-89.820445,46.188958
2328700,-89.803305,46.186106
2328800,-89.833048,46.126052
2328900,-89.82637,46.134148
2329000,-89.811671,46.146694
2329300,-89.823496,46.121247
2329400,-89.842496,46.107055
2329600,-89.819648,46.088273
2329800,-89.798036,46.065212
2330100,-89.780745,46.065943
2330300,-89.750701,46.042849
2330500,-89.730467,46.043038
2330600,-89.728333,46.045677
2330700,-89.748979,46.055789
2330800,-89.737284,46.06835
2331000,-89.772067,46.003562
2331200,-89.756189,46.010502
2331300,-89.755152,46.004242
2331500,-89.70887,46.031852
2331600,-89.673305,46.043693
2332000,-89.655558,45.992883
2332300,-89.645028,46.014579
2332400,-89.629758,46.036814
2332700,-89.583256,46.032917
2333100,-89.619282,46.065784
2334300,-89.8614,46.115291
2334400,-89.791888,46.116467
2334610,-89.734139,46.142602
2334700,-89.768544,46.155339
2334800,-89.752875,46.164143
2334900,-89.71061,46.171906
2335100,-89.689409,46.171716
2335300,-89.692217,46.18292
2335400,-89.680304,46.16881
2335500,-89.695099,46.150622
2336000,-89.686384,46.158909
2336100,-89.664913,46.160019
2336300,-89.65677,46.181072
2336400,-89.665534,46.186749
2336600,-89.648367,46.166296
2336700,-89.621163,46.165169
2336800,-89.617576,46.172659
2337000,-89.633713,46.186372
2337100,-89.632814,46.189943
2337500,-89.633355,46.192802
2337600,-89.630578,46.196111
2337800,-89.75582,46.125894
2338100,-89.734507,46.118699
2338300,-89.664198,46.12471
2338500,-89.697591,46.120859
2338800,-89.67095,46.140355
2338900,-89.635039,46.11399
2339100,-89.594596,46.088731
2339300,-89.583994,46.095977
2339500,-89.580489,46.079645
2339800,-89.596299,46.075911
2339900,-89.586205,46.063907
2340000,-89.565532,46.056799
2340100,-89.566996,46.053204
2340300,-89.551165,46.073132
2340400,-89.533252,46.067755
2340500,-89.522845,46.064006
2340700,-89.499651,46.060581
2340900,-89.47381,46.061536
2341200,-89.551457,46.098099
2341500,-89.506275,46.079843
2342000,-89.514365,46.127204
2342100,-89.490809,46.115855
2342400,-89.461882,46.115078
2342800,-89.517501,46.138476
2343200,-89.58103,46.14026
2343400,-89.594508,46.140613
2343600,-89.570635,46.147911
2343800,-89.581676,46.149896
2343900,-89.614006,46.147251
2344000,-89.549907,46.157298
2344800,-91.297827,45.25498
2345000,-91.289358,45.252879
2345200,-91.27437,45.250134
2345400,-91.269747,45.245416
2345500,-91.262236,45.227857
2345600,-91.26222,45.222093
2346000,-91.348353,45.265517
2346100,-91.330037,45.254205
2346300,-91.345566,45.253154
2346400,-91.316457,45.287386
2346800,-91.305206,45.215823
2347000,-91.278837,45.206926
2347100,-91.309833,45.206624
2347200,-91.30768,45.202709
2347400,-91.312401,45.198839
2347500,-91.302195,45.205847
2347900,-91.281658,45.220641
2348000,-91.278653,45.222851
2348100,-91.299887,45.239159
2348300,-91.29207,45.234892
2348500,-91.275632,45.229817
2348700,-91.346511,45.217278
2348800,-91.354169,45.214899
2349200,-91.275825,45.326384
2349600,-91.32843,45.320473
2349700,-91.34178,45.315106
2350000,-91.365475,45.316797
2350200,-91.384973,45.318822
2350400,-91.408742,45.304764
2350500,-91.431989,45.289913
2350600,-91.41853,45.297618
2350800,-91.450455,45.280187
2351000,-91.44202,45.272339
2351100,-91.441991,45.268195
2351400,-91.40362,45.251016
2351600,-91.40961,45.240588
2351800,-91.413702,45.236071
2352000,-91.431742,45.244094
2352200,-91.390581,45.246325
2352400,-91.382948,45.251578
2352500,-91.371277,45.257047
2352700,-91.368734,45.270324
2353000,-91.365977,45.27518
2353500,-91.352737,45.306313
2353600,-91.35787,45.295559
2354200,-91.358041,45.345244
2354600,-91.37967,45.357144
2355300,-91.432924,45.32047
2356000,-91.465619,45.333938
2356200,-91.449696,45.315486
2356300,-91.450232,45.317619
2356400,-91.454792,45.316649
2356800,-91.349209,45.368149
2357100,-91.334655,45.382781
2358400,-91.452719,45.387573
2358600,-91.414427,45.430618
2358900,-91.474091,45.434105
2359200,-91.248336,45.392058
2359500,-91.255097,45.405367
2359700,-91.313966,45.398353
2359900,-91.324551,45.388503
2360100,-91.31474,45.417888
2360300,-91.31291,45.431842
2360700,-91.286291,45.446797
2361500,-91.160124,45.551181
2361900,-91.07419,45.61305
2362400,-91.174799,45.497973
2363300,-91.031846,45.544821
2364000,-91.001132,45.61743
2365100,-90.984983,45.758675
2368500,-91.423291,45.553663
2368700,-91.434458,45.551105
2369000,-91.441258,45.522351
2369300,-91.431831,45.49227
2370700,-91.246429,45.637665
2371500,-91.245022,45.661062
2372500,-91.256141,45.723299
2373500,-91.316982,45.715052
2373600,-91.307938,45.730331
2373700,-91.321943,45.746455
2374000,-91.286839,45.6211
2374600,-91.385579,45.654038
2375100,-91.387879,45.568508
2375300,-91.406629,45.581235
2376200,-91.155191,45.629923
2377000,-91.088865,45.68429
2377200,-91.097879,45.692758
2378200,-91.155894,45.655792
2378900,-91.199304,45.721418
2379100,-91.160432,45.743779
2379300,-91.142341,45.737405
2379700,-91.123043,45.751756
2380100,-91.145088,45.713502
2381100,-90.983377,45.813838
2381800,-90.95017,45.891657
2381900,-90.932797,45.89751
2382000,-90.977276,45.874848
2382200,-91.005181,45.867233
2382300,-90.96816,45.886012
2382700,-90.87492,45.898905
2383200,-90.853887,45.876546
2384000,-91.208215,45.696568
2384600,-91.203058,45.735244
2385100,-91.225077,45.764547
2386100,-91.292964,45.799428
2386700,-91.295046,45.842283
2387200,-91.370687,45.773665
2387500,-91.362841,45.803129
2387600,-91.334476,45.834494
2389200,-91.466123,45.814101
2389400,-91.44463,45.770682
2389500,-91.453936,45.772332
2389700,-91.404378,45.855989
2390500,-91.394058,45.883313
2390800,-91.431687,45.898523
2391200,-91.415896,45.935491
2392000,-91.444469,45.862998
2392400,-91.461113,45.860337
2392600,-91.470616,45.856199
2393200,-91.495483,45.852054
2393500,-91.518002,45.790038
2393700,-91.501466,45.773779
2394100,-91.521547,45.764995
2394600,-91.469674,45.849238
2394700,-91.468382,45.841435
2395100,-91.300365,45.978113
2395500,-91.315828,45.984288
2395600,-91.31878,46.014561
2395700,-91.294901,45.996782
2395900,-91.28684,46.00605
2396300,-91.488934,45.893921
2396700,-91.477571,45.911747
2396800,-91.459382,45.904789
2396900,-91.460465,45.911314
2397400,-91.191879,45.770191
2398500,-91.124707,45.804075
2399400,-91.030846,45.878738
2399700,-91.233543,45.892371
2400000,-91.031185,45.911855
2400500,-91.004923,45.914741
2400600,-90.999905,45.92232
2401100,-90.952495,45.957531
2401300,-90.932532,45.988323
2401500,-90.916548,45.998914
2401700,-90.908928,46.007411
2402100,-90.90669,45.985476
2402200,-90.884884,45.944845
2403200,-90.805771,45.989987
2404800,-90.691833,46.065163
2405900,-90.680783,46.121065
2406500,-90.617904,46.16675
2406700,-90.631456,46.156758
2406900,-90.618643,46.176765
2407400,-90.606648,46.066489
2407900,-90.579808,46.050596
2409400,-90.402964,46.253445
2409500,-90.403278,46.260191
2409700,-90.510272,46.135177
2410000,-90.502852,46.135715
2410400,-90.460702,46.179258
2412100,-90.425167,46.107146
2413200,-91.099028,45.926573
2414200,-91.166138,45.914548
2414300,-91.144177,45.941552
2414900,-91.076305,45.985903
2415800,-91.113095,45.996427
2416200,-91.119629,46.018528
2416300,-91.109635,46.026813
2416700,-91.097752,46.040956
2416900,-91.090619,46.061092
2417000,-91.105078,46.085314
2417200,-91.112202,46.092305
2417500,-91.093638,46.112479
2417900,-91.061979,46.151396
2418200,-91.056984,46.149245
2418300,-91.080149,46.133494
2418600,-91.147321,46.099909
2418900,-91.169283,46.090651
2419000,-91.164484,46.080332
2419100,-91.171483,46.076291
2419600,-91.178392,46.127199
2419700,-91.180893,46.121204
2419800,-91.165109,46.125267
2420000,-91.134426,46.129775
2420100,-91.130498,46.150739
2420400,-91.133817,46.160685
2420600,-91.037813,46.022774
2422600,-91.040876,46.044234
2422700,-91.039348,46.048279
2423000,-91.054721,46.090295
2423400,-91.050082,46.13851
2423900,-91.016166,46.184895
2424200,-91.035732,46.075965
2424300,-91.0264,46.091941
2424600,-90.996511,46.083321
2424800,-90.998074,46.092984
2425000,-91.004646,46.087177
2425200,-91.012481,46.083618
2425500,-91.017824,46.131434
2425700,-90.979819,46.12775
2426100,-90.963845,46.115589
2426300,-90.96139,46.140993
2426400,-90.968711,46.150836
2426600,-90.967543,46.167371
2426800,-90.949209,46.107231
2427400,-90.884755,46.121492
2428500,-90.824013,46.161925
2428700,-90.860329,46.159423
2428900,-90.863555,46.175311
2429000,-90.856846,46.189451
2429100,-90.946042,46.122896
2429300,-90.941978,46.139214
2429600,-90.906687,46.157007
2429800,-90.901738,46.166117
2430100,-90.882514,46.163056
2430300,-90.905587,46.186503
2430500,-90.883699,46.198975
2430800,-90.937442,46.173858
2431000,-90.927134,46.200935
2431200,-90.960658,46.188437
2431300,-90.983756,46.199393
2431600,-91.208264,45.913344
2432000,-91.209223,45.900567
2432700,1,46.022232
2432900,-91.175881,46.023743
2433100,-91.201552,46.033384
2433300,-91.179374,46.05457
2433500,-91.243078,45.95567
2433600,-91.250522,45.96025
2433700,-91.254658,45.97303
2433800,-91.24625,45.980065
2433900,-91.242316,45.947421
2434500,-91.227252,45.995793
2434700,-91.23883,45.988882
2434800,-91.247036,45.998692
2435000,-91.275146,46.051904
2435400,-91.244869,46.066615
2435700,-91.220887,46.095715
2435800,-91.236563,46.095675
2435900,-91.219096,46.113285
2436000,-91.215091,46.120439
2436200,-91.195449,46.114776
2436400,-91.270211,46.025916
2436500,-91.281801,46.026555
2436600,-91.297405,46.060785
2436700,-91.269877,45.917335
2436900,-91.277201,45.966696
2437500,-91.282091,45.907696
2437600,-91.273796,45.909077
2437700,-91.273603,45.904181
2438000,-91.320157,45.907057
2438200,-91.298891,45.872877
2439300,-92.198744,44.491783
2446300,-92.455382,44.581425
2446800,-92.561101,44.598721
2448000,-91.371105,45.910811
2448300,-91.364388,45.915733
2448400,-91.36116,45.918558
2448500,-91.358333,45.920694
2448600,-91.3494,45.921671
2448700,-91.336287,45.930952
2448800,-91.313523,45.845459
2449000,-91.927016,46.049119
2449100,-91.940446,46.089722
2449200,-92.624002,45.61323
2449300,-91.681353,46.218887
2449400,-92.4239,45.537559
2449500,-91.902861,46.217174
2449600,-92.495233,45.378257
2449700,-92.292801,45.724793
2449800,-91.7052,45.795596
2449900,-92.154228,45.865415
2450000,-92.185106,45.893575
2450100,-92.255839,45.927799
2450200,-91.981202,46.074124
2450300,-92.596191,45.40281
2450400,-92.198516,45.943195
2450500,-92.648595,45.067009
2450600,-92.707935,45.191138
2450700,-92.220822,45.423838
2450800,-92.280529,45.565235
2450900,-92.234348,45.791703
2451000,-92.172062,45.749479
2451100,-92.051761,45.855218
2451200,-92.308227,45.858141
2451300,-91.998199,45.915111
2451400,-92.184166,45.937758
2451500,-92.106283,46.070183
2451600,-92.302619,46.034728
2451700,-91.854256,46.215722
2451800,-91.538132,46.405292
2451900,-91.631821,45.946831
2452000,-92.674569,45.591521
2452100,-92.475006,45.356396
2452200,-92.513575,45.368455
